"WC","WPS","Sixltr","Dic","function.","pronoun","ppron","i","we","you","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body","health","sexual","ingest","drives","affiliation","achieve","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler","AllPunc","Period","Comma","Colon","SemiC","QMark","Exclam","Dash","Quote","Apostro","Parenth","OtherP"
13,13,38.46,38.46,15.38,7.69,7.69,0,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,7.69,0,7.69,7.69,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,75,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,16.67,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,26.32,47.37,21.05,0,0,0,0,0,0,0,0,21.05,0,0,0,0,0,10.53,10.53,5.26,0,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,15.79,5.26,10.53,0,0,5.26,0,0,5.26,0,0,0,10.53,0,15.79,5.26,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,30,50,20,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,30,10,10,10,20,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
11,11,27.27,54.55,18.18,9.09,9.09,0,0,9.09,0,0,0,9.09,0,0,0,0,0,9.09,9.09,9.09,0,0,0,9.09,9.09,0,0,0,0,27.27,0,0,0,0,9.09,9.09,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,18.18,0,9.09,18.18,9.09,0,0,9.09,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,27.59,48.28,17.24,6.9,3.45,0,3.45,0,0,0,0,0,3.45,3.45,0,0,0,13.79,3.45,0,0,0,0,0,0,0,0,0,0,6.9,0,0,0,0,6.9,3.45,0,0,0,0,3.45,6.9,3.45,3.45,0,0,0,0,0,0,10.34,6.9,3.45,3.45,0,0,10.34,13.79,6.9,20.69,3.45,6.9,10.34,3.45,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18,33.33,61.11,16.67,5.56,5.56,0,0,0,5.56,5.56,0,5.56,5.56,0,5.56,0,0,16.67,5.56,0,0,5.56,5.56,11.11,5.56,5.56,0,0,0,11.11,0,0,0,0,5.56,5.56,0,0,0,0,0,5.56,0,5.56,0,0,0,0,0,0,11.11,0,5.56,0,0,5.56,5.56,16.67,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,20,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,30,20,20,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,56,32,16,4,0,0,0,0,0,0,4,0,8,0,8,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,4,4,4,0,4,4,0,0,8,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
16,16,43.75,50,12.5,0,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,12.5,6.25,0,0,6.25,6.25,6.25,6.25,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,6.25,0,6.25,0,6.25,6.25,12.5,0,18.75,6.25,6.25,6.25,6.25,0,6.25,0,0,0,6.25,0,6.25,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0
11,11,45.45,54.55,36.36,9.09,9.09,0,0,9.09,0,0,0,9.09,9.09,9.09,9.09,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,27.27,18.18,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,35.71,50,21.43,0,0,0,0,0,0,0,0,7.14,7.14,0,14.29,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,7.14,0,0,0,7.14,7.14,7.14,0,0,7.14,7.14,0,0,0,0,0,7.14,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0
16,16,37.5,37.5,18.75,0,0,0,0,0,0,0,0,6.25,12.5,0,6.25,0,0,6.25,0,0,0,0,0,6.25,0,6.25,0,6.25,0,6.25,0,0,0,0,6.25,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,12.5,6.25,0,6.25,0,0,6.25,0,6.25,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,45.45,45.45,18.18,0,0,0,0,0,0,0,0,4.55,0,9.09,0,0,0,31.82,4.55,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,13.64,4.55,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,4.55,0,0,0,13.64,18.18,0,9.09,4.55,0,4.55,4.55,0,0,0,0,0,4.55,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0
17,17,23.53,41.18,17.65,5.88,5.88,0,0,5.88,0,0,0,0,5.88,0,5.88,0,0,11.76,5.88,0,0,0,0,5.88,5.88,0,0,0,0,5.88,0,0,0,0,17.65,5.88,0,0,0,5.88,5.88,5.88,5.88,0,0,5.88,0,0,0,5.88,0,0,0,0,0,0,11.76,5.88,0,5.88,0,5.88,0,0,5.88,0,0,0,0,5.88,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0
14,14,21.43,64.29,21.43,0,0,0,0,0,0,0,0,14.29,0,7.14,0,0,0,28.57,0,0,0,0,0,7.14,7.14,0,0,0,0,7.14,0,0,0,0,28.57,14.29,7.14,0,7.14,0,0,0,0,0,0,14.29,7.14,0,0,7.14,7.14,7.14,0,0,0,0,7.14,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,83.33,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,40.91,54.55,31.82,9.09,4.55,0,0,4.55,0,0,0,13.64,0,0,9.09,0,0,13.64,9.09,0,0,0,0,18.18,13.64,4.55,0,4.55,0,13.64,0,0,0,0,13.64,4.55,4.55,0,0,4.55,4.55,4.55,0,4.55,0,4.55,0,0,0,4.55,9.09,0,4.55,4.55,0,4.55,13.64,9.09,0,0,0,0,0,0,0,0,4.55,4.55,0,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0
14,14,42.86,71.43,35.71,21.43,0,0,0,0,0,0,7.14,0,0,7.14,7.14,7.14,7.14,21.43,7.14,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,28.57,21.43,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,21.43,7.14,14.29,7.14,0,7.14,0,0,0,0,0,0,14.29,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0
21,21,47.62,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,4.76,0,4.76,0,4.76,4.76,0,0,0,4.76,0,0,0,4.76,0,4.76,9.52,0,4.76,0,0,4.76,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,38.46,76.92,46.15,23.08,15.38,0,0,15.38,0,0,0,7.69,15.38,0,15.38,0,0,23.08,7.69,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,7.69,0,0,0,7.69,7.69,0,0,0,7.69,0,0,23.08,7.69,7.69,7.69,0,0,0,7.69,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,40,56,28,12,4,0,0,4,0,0,0,0,12,0,0,16,0,8,20,16,0,0,0,4,0,4,0,0,0,4,0,0,0,0,12,0,0,12,12,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,12,0,12,0,4,0,0,4,0,0,16,4,4,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0
16,16,43.75,56.25,18.75,0,0,0,0,0,0,0,0,12.5,6.25,0,0,0,0,18.75,6.25,0,0,0,0,12.5,6.25,6.25,0,6.25,0,6.25,0,0,0,0,12.5,0,0,0,6.25,0,6.25,12.5,6.25,6.25,0,0,0,0,0,0,12.5,0,12.5,6.25,6.25,0,6.25,18.75,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,72.73,36.36,18.18,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,36.84,63.16,26.32,15.79,0,0,0,0,0,0,10.53,5.26,0,0,10.53,0,0,15.79,5.26,0,0,0,0,10.53,5.26,5.26,5.26,0,0,5.26,0,0,0,0,10.53,0,5.26,0,5.26,0,0,5.26,5.26,0,0,10.53,5.26,5.26,0,0,15.79,0,5.26,5.26,5.26,5.26,10.53,10.53,0,5.26,5.26,0,0,0,0,0,5.26,0,0,15.79,0,5.26,0,0,10.53,0,0,0,0,0,0,0,0,0,0,0,0
24,24,37.5,54.17,20.83,0,0,0,0,0,0,0,0,8.33,4.17,0,8.33,0,0,8.33,0,0,0,0,0,12.5,0,12.5,0,12.5,0,4.17,0,0,4.17,0,16.67,8.33,0,0,4.17,0,4.17,4.17,0,4.17,0,4.17,4.17,0,0,0,8.33,0,4.17,8.33,0,0,4.17,4.17,4.17,8.33,0,4.17,4.17,0,4.17,0,0,0,0,4.17,4.17,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0
23,23,30.43,47.83,21.74,8.7,0,0,0,0,0,0,0,4.35,4.35,0,0,0,0,21.74,0,0,0,0,0,4.35,0,4.35,4.35,4.35,0,13.04,0,0,0,0,4.35,4.35,0,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04,13.04,0,8.7,4.35,8.7,0,4.35,0,0,4.35,0,0,8.7,0,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0
23,23,34.78,52.17,8.7,0,0,0,0,0,0,0,0,4.35,0,4.35,0,0,0,8.7,4.35,0,0,0,0,8.7,4.35,4.35,4.35,4.35,0,4.35,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,4.35,4.35,0,0,0,8.7,0,0,0,0,0,8.7,0,0,8.7,8.7,0,8.7,0,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0
34,34,32.35,61.76,41.18,20.59,20.59,0,0,20.59,0,0,0,5.88,8.82,2.94,2.94,5.88,0,11.76,2.94,5.88,0,0,0,0,0,0,0,0,0,20.59,0,0,0,0,8.82,0,8.82,0,0,0,0,2.94,0,0,2.94,2.94,2.94,0,0,0,2.94,0,2.94,0,0,0,2.94,11.76,0,0,0,0,0,5.88,0,2.94,0,0,0,2.94,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0
24,24,45.83,54.17,16.67,0,0,0,0,0,0,0,0,8.33,8.33,0,0,4.17,0,8.33,8.33,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,4.17,4.17,4.17,0,0,4.17,0,0,4.17,8.33,4.17,4.17,0,0,4.17,0,0,0,0,4.17,4.17,8.33,0,8.33,4.17,4.17,0,12.5,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,55.56,44.44,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,33.33,11.11,0,0,0,0,11.11,0,11.11,0,0,0,22.22,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,0,11.11,11.11,0,0,11.11,0,0,0,22.22,0,0,0,0,0,0,11.11,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,62.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,66.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,20,40,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,35.71,28.57,14.29,0,0,0,0,0,0,0,0,0,7.14,0,7.14,0,0,7.14,0,0,0,0,7.14,7.14,0,7.14,0,7.14,0,7.14,0,0,0,0,21.43,0,0,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,0,14.29,0,0,7.14,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,40,30,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27,44.44,37.04,18.52,11.11,3.7,0,0,3.7,0,0,0,0,7.41,0,7.41,3.7,0,7.41,3.7,3.7,0,3.7,0,0,0,0,0,0,0,7.41,0,0,0,0,7.41,3.7,0,3.7,3.7,0,0,7.41,7.41,0,0,0,0,0,0,0,3.7,3.7,3.7,0,0,0,0,7.41,0,7.41,0,3.7,3.7,0,3.7,0,0,0,0,3.7,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0
7,7,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18,38.89,55.56,5.56,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,5.56,16.67,5.56,0,11.11,0,5.56,5.56,0,0,0,0,0,0,0,0,0,5.56,0,5.56,0,0,0,0,0,0,0,0,5.56,0,5.56,0,0,22.22,0,11.11,16.67,0,0,5.56,0,5.56,22.22,0,11.11,11.11,5.56,0,0,0,0,0,5.56,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0
20,20,25,40,20,5,5,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
25,25,24,68,28,0,0,0,0,0,0,0,0,4,4,12,12,0,0,20,4,0,0,4,8,8,0,8,4,4,0,12,0,4,0,0,20,0,8,4,0,0,0,0,0,0,0,4,0,0,0,4,4,4,0,0,0,0,8,12,4,4,0,0,4,0,8,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
29,29,24.14,55.17,24.14,3.45,3.45,0,0,0,3.45,0,0,3.45,6.9,0,10.34,6.9,0,6.9,13.79,3.45,0,3.45,3.45,10.34,3.45,6.9,0,0,3.45,0,0,0,0,0,6.9,0,0,3.45,3.45,0,0,3.45,0,0,3.45,6.9,6.9,3.45,0,0,13.79,0,0,6.9,3.45,3.45,3.45,3.45,0,10.34,0,3.45,6.9,0,0,0,0,0,0,3.45,0,0,0,0,3.45,3.45,0,0,0,0,0,0,0,0,3.45,0,0
19,19,42.11,31.58,10.53,0,0,0,0,0,0,0,0,5.26,5.26,0,5.26,0,0,5.26,10.53,0,0,0,0,21.05,0,21.05,0,15.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,0,5.26,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,15.79,10.53,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0
18,18,22.22,55.56,16.67,16.67,5.56,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,11.11,11.11,0,5.56,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,5.56,0,5.56,0,5.56,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,11.11,5.56,5.56,5.56,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,34.62,69.23,38.46,15.38,7.69,0,0,0,0,0,3.85,3.85,7.69,7.69,7.69,0,3.85,26.92,7.69,0,0,0,7.69,3.85,0,3.85,0,0,0,3.85,0,0,0,0,26.92,15.38,0,0,0,11.54,0,7.69,3.85,0,3.85,0,0,0,0,0,0,0,0,0,0,0,23.08,19.23,3.85,19.23,11.54,0,11.54,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,63.64,22.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,4.55,4.55,0,0,0,0,9.09,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,4.55,0,0,0,4.55,4.55,9.09,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,38.46,46.15,15.38,15.38,0,0,0,0,0,0,15.38,0,0,0,7.69,0,0,15.38,15.38,7.69,0,0,7.69,7.69,7.69,0,0,0,0,0,0,0,0,0,30.77,23.08,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,7.69,0,7.69,0,7.69,0,15.38,0,15.38,0,0,0,0,0,0,0,0,0,0,15.38,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15,53.33,60,6.67,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,26.67,0,0,0,13.33,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,13.33,6.67,0,0,6.67,6.67,0,13.33,6.67,0,13.33,33.33,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18,33.33,33.33,22.22,16.67,5.56,0,0,5.56,0,0,11.11,5.56,0,0,5.56,0,0,5.56,5.56,0,0,0,0,5.56,0,0,0,0,0,5.56,0,0,0,0,11.11,5.56,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,66.67,50,8.33,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16.67,8.33,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,16.67,0,0,16.67,0,0,16.67,16.67,0,0,0,0,0,25,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,70,50,20,0,0,0,0,0,0,0,0,0,10,0,10,10,0,10,30,10,0,0,0,10,10,0,0,0,0,0,0,0,0,0,20,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,30,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,44,52,20,0,0,0,0,0,0,0,0,8,0,8,4,0,0,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,16,16,0,0,4,0,4,0,0,4,0,0,0,4,0,16,8,0,12,4,0,8,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,45.45,40.91,13.64,9.09,4.55,0,0,0,0,0,4.55,0,0,0,9.09,0,0,18.18,9.09,0,0,0,0,4.55,0,4.55,0,0,0,9.09,0,0,0,0,9.09,4.55,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,9.09,0,13.64,13.64,9.09,4.55,0,0,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,88.89,22.22,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,56.25,31.25,6.25,6.25,6.25,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18.75,6.25,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,6.25,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,75,37.5,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,12.5,0,12.5,12.5,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15,66.67,40,6.67,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,6.67,6.67,0,0,0,0,13.33,0,13.33,0,0,0,6.67,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,13.33,6.67,0,0,6.67,0,6.67,0,13.33,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,20,45,10,5,0,0,0,0,0,0,0,5,0,0,0,0,0,15,15,5,0,0,0,10,10,0,0,0,0,5,0,0,0,0,15,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,5,0,0,10,15,0,15,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,39.13,52.17,30.43,17.39,8.7,0,0,8.7,0,0,0,0,8.7,0,4.35,4.35,0,8.7,8.7,4.35,0,0,0,13.04,13.04,0,0,0,0,8.7,0,0,0,0,17.39,8.7,0,4.35,4.35,4.35,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,8.7,8.7,4.35,4.35,0,0,0,0,0,0,4.35,0,21.74,0,4.35,0,0,21.74,0,0,0,0,0,0,0,0,0,0,0,0
17,17,52.94,35.29,11.76,0,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,11.76,5.88,5.88,0,0,5.88,5.88,0,5.88,0,0,0,0,0,0,0,0,11.76,5.88,0,0,0,0,0,5.88,0,5.88,0,5.88,5.88,0,0,0,5.88,0,0,0,0,5.88,5.88,17.65,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,30,40,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,10,10,0,0,20,0,0,0,20,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,36.36,54.55,54.55,27.27,27.27,0,27.27,0,0,0,0,0,0,0,0,18.18,0,9.09,0,0,0,0,0,0,0,0,0,0,0,27.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,27.27,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,18.18,0,18.18,18.18,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0
24,24,33.33,87.5,25,4.17,4.17,0,0,4.17,0,0,0,0,8.33,0,12.5,4.17,0,37.5,25,4.17,0,0,0,16.67,16.67,0,0,0,0,20.83,0,0,0,0,29.17,12.5,4.17,4.17,4.17,0,8.33,8.33,4.17,0,0,41.67,4.17,8.33,0,33.33,12.5,0,8.33,4.17,8.33,0,29.17,16.67,0,0,0,0,0,4.17,4.17,0,0,0,0,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0
